episode,step,s0,s1,s2,s3,a,r,s_0,s_1,s_2,s_3,p0,p1
33,4,0.01,0.383,0.027,-0.309,1,1.0,0.018,0.572,0.021,-0.459,0.03,0.9
33,5,0.018,0.572,0.021,-0.459,0,1.0,0.029,0.383,0.012,-0.301,0.03,0.9
33,6,0.029,0.383,0.012,-0.301,1,1.0,0.037,0.572,0.006,-0.454,0.03,0.9
33,7,0.037,0.572,0.006,-0.454,0,1.0,0.048,0.383,-0.003,-0.298,0.03,0.9
33,8,0.048,0.383,-0.003,-0.298,0,1.0,0.056,0.194,-0.009,-0.144,0.03,0.9
33,9,0.056,0.194,-0.009,-0.144,0,1.0,0.06,0.005,-0.012,0.009,0.03,0.9
33,10,0.06,0.005,-0.012,0.009,0,1.0,0.06,-0.183,-0.012,0.162,0.03,0.9
33,11,0.06,-0.183,-0.012,0.162,0,1.0,0.056,-0.372,-0.009,0.315,0.03,0.9
33,12,0.056,-0.372,-0.009,0.315,0,1.0,0.049,-0.561,-0.002,0.468,0.03,0.9
33,13,0.049,-0.561,-0.002,0.468,1,1.0,0.038,-0.372,0.007,0.313,0.03,0.9
33,14,0.038,-0.372,0.007,0.313,0,1.0,0.03,-0.561,0.013,0.469,0.03,0.9
33,15,0.03,-0.561,0.013,0.469,1,1.0,0.019,-0.372,0.023,0.316,0.03,0.9
33,16,0.019,-0.372,0.023,0.316,1,1.0,0.011,-0.184,0.029,0.166,0.03,0.9
33,17,0.011,-0.184,0.029,0.166,0,1.0,0.008,-0.373,0.032,0.325,0.03,0.9
33,18,0.008,-0.373,0.032,0.325,0,1.0,0.0,-0.562,0.039,0.485,0.03,0.9
33,19,0.0,-0.562,0.039,0.485,0,1.0,-0.011,-0.751,0.049,0.646,0.03,0.9
33,20,-0.011,-0.751,0.049,0.646,1,1.0,-0.026,-0.562,0.061,0.5,0.03,0.9
33,21,-0.026,-0.562,0.061,0.5,1,1.0,-0.037,-0.374,0.071,0.355,0.03,0.9
33,22,-0.037,-0.374,0.071,0.355,1,1.0,-0.045,-0.186,0.079,0.213,0.03,0.9
33,23,-0.045,-0.186,0.079,0.213,0,1.0,-0.048,-0.375,0.083,0.38,0.03,0.9
33,24,-0.048,-0.375,0.083,0.38,0,1.0,-0.056,-0.565,0.09,0.548,0.03,0.9
33,25,-0.056,-0.565,0.09,0.548,1,1.0,-0.067,-0.376,0.101,0.409,0.03,0.9
33,26,-0.067,-0.376,0.101,0.409,1,1.0,-0.075,-0.188,0.11,0.272,0.03,0.9
33,27,-0.075,-0.188,0.11,0.272,0,1.0,-0.079,-0.378,0.115,0.444,0.03,0.9
33,28,-0.079,-0.378,0.115,0.444,0,1.0,-0.086,-0.568,0.124,0.617,0.03,0.9
33,29,-0.086,-0.568,0.124,0.617,1,1.0,-0.097,-0.38,0.136,0.484,0.03,0.9
33,30,-0.097,-0.38,0.136,0.484,0,1.0,-0.105,-0.569,0.146,0.66,0.03,0.9
33,31,-0.105,-0.569,0.146,0.66,1,1.0,-0.116,-0.382,0.159,0.531,0.03,0.9
33,32,-0.116,-0.382,0.159,0.531,0,1.0,-0.124,-0.572,0.17,0.71,0.03,0.9
33,33,-0.124,-0.572,0.17,0.71,0,1.0,-0.135,-0.761,0.184,0.891,0.03,0.9
33,34,-0.135,-0.761,0.184,0.891,0,1.0,-0.151,-0.951,0.202,1.073,0.03,0.9
33,35,-0.151,-0.951,0.202,1.073,0,1.0,-0.17,-1.141,0.223,1.258,0.03,0.9
34,0,-0.05,0.037,-0.026,0.015,1,1.0,-0.049,0.324,-0.025,-2.301,0.58,0.1
34,1,-0.049,0.324,-0.025,-2.301,1,1.0,-0.042,0.611,-0.071,-4.616,0.58,0.1
34,2,-0.042,0.611,-0.071,-4.616,1,1.0,-0.03,0.9,-0.164,-7.014,0.58,0.1
34,3,-0.03,0.9,-0.164,-7.014,0,1.0,-0.012,0.627,-0.304,-5.128,0.58,0.1
35,0,-0.016,-0.004,0.044,0.045,0,1.0,-0.016,-0.213,0.044,0.644,0.77,0.0
35,1,-0.016,-0.213,0.044,0.644,1,1.0,-0.021,-0.007,0.057,0.099,0.77,0.0
35,2,-0.021,-0.007,0.057,0.099,1,1.0,-0.021,0.2,0.059,-0.437,0.77,0.0
35,3,-0.021,0.2,0.059,-0.437,0,1.0,-0.017,-0.01,0.051,0.171,0.77,0.0
35,4,-0.017,-0.01,0.051,0.171,0,1.0,-0.017,-0.219,0.054,0.774,0.77,0.0
35,5,-0.017,-0.219,0.054,0.774,0,1.0,-0.021,-0.428,0.069,1.378,0.77,0.0
35,6,-0.021,-0.428,0.069,1.378,1,1.0,-0.03,-0.222,0.097,0.851,0.77,0.0
35,7,-0.03,-0.222,0.097,0.851,1,1.0,-0.034,-0.018,0.114,0.344,0.77,0.0
35,8,-0.034,-0.018,0.114,0.344,0,1.0,-0.035,-0.228,0.121,0.976,0.77,0.0
35,9,-0.035,-0.228,0.121,0.976,0,1.0,-0.039,-0.438,0.14,1.61,0.77,0.0
35,10,-0.039,-0.438,0.14,1.61,1,1.0,-0.048,-0.235,0.173,1.137,0.77,0.0
35,11,-0.048,-0.235,0.173,1.137,1,1.0,-0.053,-0.033,0.195,0.692,0.77,0.0
35,12,-0.053,-0.033,0.195,0.692,0,1.0,-0.053,-0.244,0.209,1.348,0.77,0.0
35,13,-0.053,-0.244,0.209,1.348,0,1.0,-0.058,-0.455,0.236,2.005,0.77,0.0
36,0,-0.032,-0.01,0.039,-0.01,0,1.0,-0.032,-0.203,0.039,0.237,0.41,0.8
36,1,-0.032,-0.203,0.039,0.237,1,1.0,-0.036,-0.011,0.044,0.01,0.41,0.8
36,2,-0.036,-0.011,0.044,0.01,1,1.0,-0.036,0.181,0.044,-0.215,0.41,0.8
36,3,-0.036,0.181,0.044,-0.215,0,1.0,-0.033,-0.012,0.04,0.033,0.41,0.8
36,4,-0.033,-0.012,0.04,0.033,0,1.0,-0.033,-0.205,0.04,0.279,0.41,0.8
36,5,-0.033,-0.205,0.04,0.279,1,1.0,-0.037,-0.013,0.046,0.053,0.41,0.8
36,6,-0.037,-0.013,0.046,0.053,0,1.0,-0.037,-0.206,0.047,0.301,0.41,0.8
36,7,-0.037,-0.206,0.047,0.301,0,1.0,-0.042,-0.399,0.053,0.549,0.41,0.8
36,8,-0.042,-0.399,0.053,0.549,1,1.0,-0.05,-0.207,0.064,0.327,0.41,0.8
36,9,-0.05,-0.207,0.064,0.327,1,1.0,-0.054,-0.015,0.071,0.107,0.41,0.8
36,10,-0.054,-0.015,0.071,0.107,1,1.0,-0.054,0.176,0.073,-0.11,0.41,0.8
36,11,-0.054,0.176,0.073,-0.11,0,1.0,-0.05,-0.017,0.071,0.144,0.41,0.8
36,12,-0.05,-0.017,0.071,0.144,1,1.0,-0.051,0.175,0.074,-0.074,0.41,0.8
36,13,-0.051,0.175,0.074,-0.074,1,1.0,-0.047,0.366,0.072,-0.291,0.41,0.8
36,14,-0.047,0.366,0.072,-0.291,1,1.0,-0.04,0.558,0.066,-0.508,0.41,0.8
36,15,-0.04,0.558,0.066,-0.508,1,1.0,-0.029,0.75,0.056,-0.727,0.41,0.8
36,16,-0.029,0.75,0.056,-0.727,0,1.0,-0.014,0.556,0.042,-0.476,0.41,0.8
36,17,-0.014,0.556,0.042,-0.476,0,1.0,-0.003,0.363,0.032,-0.23,0.41,0.8
36,18,-0.003,0.363,0.032,-0.23,1,1.0,0.005,0.556,0.027,-0.458,0.41,0.8
36,19,0.005,0.556,0.027,-0.458,0,1.0,0.016,0.363,0.018,-0.214,0.41,0.8
36,20,0.016,0.363,0.018,-0.214,0,1.0,0.023,0.17,0.014,0.027,0.41,0.8
36,21,0.023,0.17,0.014,0.027,1,1.0,0.026,0.362,0.015,-0.206,0.41,0.8
36,22,0.026,0.362,0.015,-0.206,1,1.0,0.034,0.555,0.01,-0.439,0.41,0.8
36,23,0.034,0.555,0.01,-0.439,0,1.0,0.045,0.362,0.002,-0.2,0.41,0.8
36,24,0.045,0.362,0.002,-0.2,0,1.0,0.052,0.17,-0.002,0.037,0.41,0.8
36,25,0.052,0.17,-0.002,0.037,0,1.0,0.055,-0.023,-0.002,0.273,0.41,0.8
36,26,0.055,-0.023,-0.002,0.273,1,1.0,0.055,0.17,0.004,0.036,0.41,0.8
36,27,0.055,0.17,0.004,0.036,0,1.0,0.058,-0.023,0.005,0.274,0.41,0.8
36,28,0.058,-0.023,0.005,0.274,0,1.0,0.058,-0.216,0.01,0.511,0.41,0.8
36,29,0.058,-0.216,0.01,0.511,0,1.0,0.053,-0.408,0.02,0.751,0.41,0.8
36,30,0.053,-0.408,0.02,0.751,0,1.0,0.045,-0.601,0.035,0.992,0.41,0.8
36,31,0.045,-0.601,0.035,0.992,0,1.0,0.033,-0.794,0.055,1.237,0.41,0.8
36,32,0.033,-0.794,0.055,1.237,1,1.0,0.017,-0.602,0.08,1.015,0.41,0.8
36,33,0.017,-0.602,0.08,1.015,0,1.0,0.005,-0.795,0.1,1.271,0.41,0.8
36,34,0.005,-0.795,0.1,1.271,0,1.0,-0.011,-0.989,0.126,1.531,0.41,0.8
36,35,-0.011,-0.989,0.126,1.531,1,1.0,-0.03,-0.798,0.156,1.329,0.41,0.8
36,36,-0.03,-0.798,0.156,1.329,1,1.0,-0.046,-0.607,0.183,1.136,0.41,0.8
36,37,-0.046,-0.607,0.183,1.136,0,1.0,-0.058,-0.801,0.205,1.411,0.41,0.8
36,38,-0.058,-0.801,0.205,1.411,0,1.0,-0.074,-0.995,0.234,1.69,0.41,0.8
37,0,0.02,0.016,-0.043,0.02,1,1.0,0.021,0.203,-0.043,-0.084,0.35,1.8
37,1,0.021,0.203,-0.043,-0.084,1,1.0,0.025,0.389,-0.044,-0.188,0.35,1.8
37,2,0.025,0.389,-0.044,-0.188,0,1.0,0.033,0.203,-0.048,-0.093,0.35,1.8
37,3,0.033,0.203,-0.048,-0.093,0,1.0,0.037,0.017,-0.05,0.001,0.35,1.8
37,4,0.037,0.017,-0.05,0.001,0,1.0,0.037,-0.169,-0.05,0.095,0.35,1.8
37,5,0.037,-0.169,-0.05,0.095,0,1.0,0.034,-0.355,-0.048,0.189,0.35,1.8
37,6,0.034,-0.355,-0.048,0.189,0,1.0,0.026,-0.541,-0.044,0.283,0.35,1.8
37,7,0.026,-0.541,-0.044,0.283,1,1.0,0.016,-0.355,-0.039,0.179,0.35,1.8
37,8,0.016,-0.355,-0.039,0.179,0,1.0,0.009,-0.541,-0.035,0.274,0.35,1.8
37,9,0.009,-0.541,-0.035,0.274,1,1.0,-0.002,-0.354,-0.03,0.171,0.35,1.8
37,10,-0.002,-0.354,-0.03,0.171,0,1.0,-0.009,-0.541,-0.026,0.267,0.35,1.8
37,11,-0.009,-0.541,-0.026,0.267,1,1.0,-0.02,-0.354,-0.021,0.165,0.35,1.8
37,12,-0.02,-0.354,-0.021,0.165,0,1.0,-0.027,-0.54,-0.017,0.262,0.35,1.8
37,13,-0.027,-0.54,-0.017,0.262,0,1.0,-0.038,-0.727,-0.012,0.36,0.35,1.8
37,14,-0.038,-0.727,-0.012,0.36,1,1.0,-0.053,-0.54,-0.005,0.259,0.35,1.8
37,15,-0.053,-0.54,-0.005,0.259,0,1.0,-0.063,-0.726,0.0,0.358,0.35,1.8
37,16,-0.063,-0.726,0.0,0.358,0,1.0,-0.078,-0.913,0.007,0.458,0.35,1.8
37,17,-0.078,-0.913,0.007,0.458,1,1.0,-0.096,-0.727,0.016,0.359,0.35,1.8
37,18,-0.096,-0.727,0.016,0.359,1,1.0,-0.111,-0.54,0.024,0.261,0.35,1.8
37,19,-0.111,-0.54,0.024,0.261,1,1.0,-0.121,-0.354,0.029,0.164,0.35,1.8
37,20,-0.121,-0.354,0.029,0.164,0,1.0,-0.129,-0.54,0.032,0.267,0.35,1.8
37,21,-0.129,-0.54,0.032,0.267,0,1.0,-0.139,-0.727,0.038,0.37,0.35,1.8
37,22,-0.139,-0.727,0.038,0.37,0,1.0,-0.154,-0.913,0.045,0.473,0.35,1.8
37,23,-0.154,-0.913,0.045,0.473,1,1.0,-0.172,-0.727,0.054,0.379,0.35,1.8
37,24,-0.172,-0.727,0.054,0.379,1,1.0,-0.187,-0.541,0.062,0.285,0.35,1.8
37,25,-0.187,-0.541,0.062,0.285,0,1.0,-0.198,-0.728,0.068,0.391,0.35,1.8
37,26,-0.198,-0.728,0.068,0.391,0,1.0,-0.212,-0.915,0.075,0.497,0.35,1.8
37,27,-0.212,-0.915,0.075,0.497,0,1.0,-0.23,-1.101,0.085,0.605,0.35,1.8
37,28,-0.23,-1.101,0.085,0.605,0,1.0,-0.252,-1.288,0.098,0.713,0.35,1.8
37,29,-0.252,-1.288,0.098,0.713,1,1.0,-0.278,-1.102,0.112,0.624,0.35,1.8
37,30,-0.278,-1.102,0.112,0.624,1,1.0,-0.3,-0.916,0.124,0.538,0.35,1.8
37,31,-0.3,-0.916,0.124,0.538,1,1.0,-0.319,-0.731,0.135,0.453,0.35,1.8
37,32,-0.319,-0.731,0.135,0.453,1,1.0,-0.333,-0.545,0.144,0.369,0.35,1.8
37,33,-0.333,-0.545,0.144,0.369,1,1.0,-0.344,-0.359,0.151,0.286,0.35,1.8
37,34,-0.344,-0.359,0.151,0.286,0,1.0,-0.351,-0.546,0.157,0.4,0.35,1.8
37,35,-0.351,-0.546,0.157,0.4,1,1.0,-0.362,-0.361,0.165,0.319,0.35,1.8
37,36,-0.362,-0.361,0.165,0.319,0,1.0,-0.369,-0.548,0.172,0.434,0.35,1.8
37,37,-0.369,-0.548,0.172,0.434,1,1.0,-0.38,-0.362,0.18,0.355,0.35,1.8
37,38,-0.38,-0.362,0.18,0.355,1,1.0,-0.388,-0.177,0.187,0.277,0.35,1.8
37,39,-0.388,-0.177,0.187,0.277,1,1.0,-0.391,0.008,0.193,0.2,0.35,1.8
37,40,-0.391,0.008,0.193,0.2,1,1.0,-0.391,0.193,0.197,0.124,0.35,1.8
37,41,-0.391,0.193,0.197,0.124,0,1.0,-0.387,0.006,0.199,0.241,0.35,1.8
37,42,-0.387,0.006,0.199,0.241,1,1.0,-0.387,0.192,0.204,0.166,0.35,1.8
37,43,-0.387,0.192,0.204,0.166,1,1.0,-0.383,0.377,0.207,0.091,0.35,1.8
37,44,-0.383,0.377,0.207,0.091,0,1.0,-0.376,0.19,0.209,0.209,0.35,1.8
37,45,-0.376,0.19,0.209,0.209,0,1.0,-0.372,0.003,0.213,0.327,0.35,1.8
38,0,-0.001,-0.025,0.022,0.013,1,1.0,-0.002,0.173,0.022,-0.336,0.96,1.1
38,1,-0.002,0.173,0.022,-0.336,0,1.0,0.002,-0.026,0.016,0.031,0.96,1.1
38,2,0.002,-0.026,0.016,0.031,1,1.0,0.001,0.172,0.016,-0.322,0.96,1.1
38,3,0.001,0.172,0.016,-0.322,1,1.0,0.004,0.37,0.01,-0.674,0.96,1.1
38,4,0.004,0.37,0.01,-0.674,1,1.0,0.012,0.568,-0.004,-1.029,0.96,1.1
38,5,0.012,0.568,-0.004,-1.029,1,1.0,0.023,0.766,-0.024,-1.39,0.96,1.1
38,6,0.023,0.766,-0.024,-1.39,1,1.0,0.039,0.965,-0.052,-1.757,0.96,1.1
38,7,0.039,0.965,-0.052,-1.757,0,1.0,0.058,0.767,-0.087,-1.421,0.96,1.1
38,8,0.058,0.767,-0.087,-1.421,1,1.0,0.073,0.966,-0.116,-1.806,0.96,1.1
38,9,0.073,0.966,-0.116,-1.806,0,1.0,0.092,0.77,-0.152,-1.501,0.96,1.1
38,10,0.092,0.77,-0.152,-1.501,0,1.0,0.108,0.576,-0.182,-1.217,0.96,1.1
38,11,0.108,0.576,-0.182,-1.217,1,1.0,0.119,0.775,-0.206,-1.614,0.96,1.1
38,12,0.119,0.775,-0.206,-1.614,0,1.0,0.135,0.581,-0.238,-1.361,0.96,1.1
39,0,0.0,0.004,-0.036,-0.019,0,1.0,0.0,-0.183,-0.037,0.084,0.23,1.5
39,1,0.0,-0.183,-0.037,0.084,0,1.0,-0.003,-0.369,-0.035,0.188,0.23,1.5
39,2,-0.003,-0.369,-0.035,0.188,1,1.0,-0.011,-0.182,-0.031,0.076,0.23,1.5
39,3,-0.011,-0.182,-0.031,0.076,1,1.0,-0.014,0.005,-0.03,-0.036,0.23,1.5
39,4,-0.014,0.005,-0.03,-0.036,0,1.0,-0.014,-0.182,-0.031,0.069,0.23,1.5
39,5,-0.014,-0.182,-0.031,0.069,1,1.0,-0.018,0.005,-0.029,-0.043,0.23,1.5
39,6,-0.018,0.005,-0.029,-0.043,0,1.0,-0.018,-0.182,-0.03,0.062,0.23,1.5
39,7,-0.018,-0.182,-0.03,0.062,0,1.0,-0.022,-0.368,-0.029,0.166,0.23,1.5
39,8,-0.022,-0.368,-0.029,0.166,1,1.0,-0.029,-0.181,-0.025,0.055,0.23,1.5
39,9,-0.029,-0.181,-0.025,0.055,0,1.0,-0.032,-0.368,-0.024,0.16,0.23,1.5
39,10,-0.032,-0.368,-0.024,0.16,1,1.0,-0.04,-0.181,-0.021,0.049,0.23,1.5
39,11,-0.04,-0.181,-0.021,0.049,1,1.0,-0.043,0.006,-0.02,-0.061,0.23,1.5
39,12,-0.043,0.006,-0.02,-0.061,0,1.0,-0.043,-0.181,-0.021,0.044,0.23,1.5
39,13,-0.043,-0.181,-0.021,0.044,1,1.0,-0.047,0.006,-0.021,-0.066,0.23,1.5
39,14,-0.047,0.006,-0.021,-0.066,1,1.0,-0.047,0.193,-0.022,-0.176,0.23,1.5
39,15,-0.047,0.193,-0.022,-0.176,0,1.0,-0.043,0.006,-0.025,-0.071,0.23,1.5
39,16,-0.043,0.006,-0.025,-0.071,1,1.0,-0.043,0.193,-0.027,-0.182,0.23,1.5
39,17,-0.043,0.193,-0.027,-0.182,1,1.0,-0.039,0.38,-0.03,-0.293,0.23,1.5
39,18,-0.039,0.38,-0.03,-0.293,1,1.0,-0.031,0.567,-0.036,-0.404,0.23,1.5
39,19,-0.031,0.567,-0.036,-0.404,0,1.0,-0.02,0.38,-0.044,-0.3,0.23,1.5
39,20,-0.02,0.38,-0.044,-0.3,1,1.0,-0.012,0.567,-0.05,-0.413,0.23,1.5
39,21,-0.012,0.567,-0.05,-0.413,1,1.0,-0.001,0.754,-0.059,-0.527,0.23,1.5
39,22,-0.001,0.754,-0.059,-0.527,0,1.0,0.014,0.568,-0.069,-0.426,0.23,1.5
39,23,0.014,0.568,-0.069,-0.426,1,1.0,0.025,0.755,-0.078,-0.541,0.23,1.5
39,24,0.025,0.755,-0.078,-0.541,0,1.0,0.04,0.569,-0.089,-0.443,0.23,1.5
39,25,0.04,0.569,-0.089,-0.443,0,1.0,0.052,0.382,-0.097,-0.346,0.23,1.5
39,26,0.052,0.382,-0.097,-0.346,0,1.0,0.059,0.196,-0.104,-0.25,0.23,1.5
39,27,0.059,0.196,-0.104,-0.25,0,1.0,0.063,0.01,-0.109,-0.155,0.23,1.5
39,28,0.063,0.01,-0.109,-0.155,1,1.0,0.064,0.197,-0.112,-0.275,0.23,1.5
39,29,0.064,0.197,-0.112,-0.275,0,1.0,0.068,0.011,-0.118,-0.181,0.23,1.5
39,30,0.068,0.011,-0.118,-0.181,1,1.0,0.068,0.198,-0.122,-0.301,0.23,1.5
39,31,0.068,0.198,-0.122,-0.301,1,1.0,0.072,0.386,-0.128,-0.422,0.23,1.5
39,32,0.072,0.386,-0.128,-0.422,1,1.0,0.079,0.573,-0.136,-0.543,0.23,1.5
39,33,0.079,0.573,-0.136,-0.543,1,1.0,0.091,0.76,-0.147,-0.666,0.23,1.5
39,34,0.091,0.76,-0.147,-0.666,0,1.0,0.106,0.574,-0.16,-0.576,0.23,1.5
39,35,0.106,0.574,-0.16,-0.576,0,1.0,0.118,0.389,-0.172,-0.489,0.23,1.5
39,36,0.118,0.389,-0.172,-0.489,0,1.0,0.125,0.203,-0.181,-0.403,0.23,1.5
39,37,0.125,0.203,-0.181,-0.403,0,1.0,0.129,0.017,-0.19,-0.318,0.23,1.5
39,38,0.129,0.017,-0.19,-0.318,0,1.0,0.13,-0.168,-0.196,-0.235,0.23,1.5
39,39,0.13,-0.168,-0.196,-0.235,1,1.0,0.126,0.019,-0.201,-0.362,0.23,1.5
39,40,0.126,0.019,-0.201,-0.362,1,1.0,0.127,0.207,-0.208,-0.49,0.23,1.5
39,41,0.127,0.207,-0.208,-0.49,1,1.0,0.131,0.394,-0.218,-0.619,0.23,1.5
40,0,0.023,0.019,0.044,-0.044,0,1.0,0.023,-0.173,0.043,0.186,0.33,0.8
40,1,0.023,-0.173,0.043,0.186,0,1.0,0.02,-0.365,0.047,0.416,0.33,0.8
40,2,0.02,-0.365,0.047,0.416,0,1.0,0.013,-0.557,0.055,0.647,0.33,0.8
40,3,0.013,-0.557,0.055,0.647,0,1.0,0.001,-0.75,0.068,0.879,0.33,0.8
40,4,0.001,-0.75,0.068,0.879,0,1.0,-0.014,-0.942,0.086,1.114,0.33,0.8
40,5,-0.014,-0.942,0.086,1.114,1,1.0,-0.032,-0.751,0.108,0.916,0.33,0.8
40,6,-0.032,-0.751,0.108,0.916,0,1.0,-0.047,-0.944,0.126,1.159,0.33,0.8
40,7,-0.047,-0.944,0.126,1.159,0,1.0,-0.066,-1.137,0.15,1.406,0.33,0.8
40,8,-0.066,-1.137,0.15,1.406,1,1.0,-0.089,-0.947,0.178,1.225,0.33,0.8
40,9,-0.089,-0.947,0.178,1.225,0,1.0,-0.108,-1.14,0.202,1.48,0.33,0.8
40,10,-0.108,-1.14,0.202,1.48,1,1.0,-0.131,-0.95,0.232,1.314,0.33,0.8
41,0,0.045,0.027,-0.037,0.033,1,1.0,0.046,0.217,-0.037,-0.162,0.4,1.0
41,1,0.046,0.217,-0.037,-0.162,0,1.0,0.05,0.027,-0.04,0.018,0.4,1.0
41,2,0.05,0.027,-0.04,0.018,1,1.0,0.051,0.218,-0.04,-0.178,0.4,1.0
41,3,0.051,0.218,-0.04,-0.178,1,1.0,0.055,0.409,-0.043,-0.373,0.4,1.0
41,4,0.055,0.409,-0.043,-0.373,1,1.0,0.063,0.6,-0.051,-0.569,0.4,1.0
41,5,0.063,0.6,-0.051,-0.569,1,1.0,0.075,0.79,-0.062,-0.766,0.4,1.0
41,6,0.075,0.79,-0.062,-0.766,1,1.0,0.091,0.981,-0.077,-0.965,0.4,1.0
41,7,0.091,0.981,-0.077,-0.965,1,1.0,0.111,1.172,-0.097,-1.167,0.4,1.0
41,8,0.111,1.172,-0.097,-1.167,0,1.0,0.134,0.983,-0.12,-1.001,0.4,1.0
41,9,0.134,0.983,-0.12,-1.001,0,1.0,0.154,0.793,-0.14,-0.84,0.4,1.0
41,10,0.154,0.793,-0.14,-0.84,0,1.0,0.17,0.604,-0.157,-0.683,0.4,1.0
41,11,0.17,0.604,-0.157,-0.683,0,1.0,0.182,0.416,-0.17,-0.531,0.4,1.0
41,12,0.182,0.416,-0.17,-0.531,1,1.0,0.19,0.607,-0.181,-0.748,0.4,1.0
41,13,0.19,0.607,-0.181,-0.748,0,1.0,0.202,0.419,-0.196,-0.601,0.4,1.0
41,14,0.202,0.419,-0.196,-0.601,1,1.0,0.211,0.61,-0.208,-0.821,0.4,1.0
41,15,0.211,0.61,-0.208,-0.821,0,1.0,0.223,0.422,-0.224,-0.682,0.4,1.0
42,0,0.027,-0.006,0.036,0.02,0,1.0,0.027,-0.22,0.036,0.732,0.01,0.2
42,1,0.027,-0.22,0.036,0.732,0,1.0,0.023,-0.434,0.051,1.445,0.01,0.2
42,2,0.023,-0.434,0.051,1.445,1,1.0,0.014,-0.223,0.08,0.797,0.01,0.2
42,3,0.014,-0.223,0.08,0.797,0,1.0,0.01,-0.439,0.096,1.54,0.01,0.2
42,4,0.01,-0.439,0.096,1.54,1,1.0,0.001,-0.229,0.127,0.927,0.01,0.2
42,5,0.001,-0.229,0.127,0.927,0,1.0,-0.004,-0.445,0.145,1.701,0.01,0.2
42,6,-0.004,-0.445,0.145,1.701,0,1.0,-0.013,-0.662,0.179,2.485,0.01,0.2
42,7,-0.013,-0.662,0.179,2.485,1,1.0,-0.026,-0.455,0.229,1.938,0.01,0.2
43,0,0.015,-0.046,-0.048,0.034,0,1.0,0.014,-0.234,-0.047,0.174,0.43,1.3
43,1,0.014,-0.234,-0.047,0.174,1,1.0,0.01,-0.045,-0.044,0.019,0.43,1.3
43,2,0.01,-0.045,-0.044,0.019,0,1.0,0.009,-0.233,-0.043,0.16,0.43,1.3
43,3,0.009,-0.233,-0.043,0.16,0,1.0,0.004,-0.421,-0.04,0.301,0.43,1.3
43,4,0.004,-0.421,-0.04,0.301,1,1.0,-0.004,-0.233,-0.034,0.146,0.43,1.3
43,5,-0.004,-0.233,-0.034,0.146,0,1.0,-0.009,-0.421,-0.031,0.289,0.43,1.3
43,6,-0.009,-0.421,-0.031,0.289,1,1.0,-0.017,-0.232,-0.026,0.136,0.43,1.3
43,7,-0.017,-0.232,-0.026,0.136,1,1.0,-0.022,-0.043,-0.023,-0.016,0.43,1.3
43,8,-0.022,-0.043,-0.023,-0.016,0,1.0,-0.023,-0.232,-0.023,0.128,0.43,1.3
43,9,-0.023,-0.232,-0.023,0.128,1,1.0,-0.028,-0.043,-0.021,-0.024,0.43,1.3
43,10,-0.028,-0.043,-0.021,-0.024,0,1.0,-0.028,-0.231,-0.021,0.121,0.43,1.3
43,11,-0.028,-0.231,-0.021,0.121,1,1.0,-0.033,-0.043,-0.019,-0.03,0.43,1.3
43,12,-0.033,-0.043,-0.019,-0.03,1,1.0,-0.034,0.146,-0.019,-0.182,0.43,1.3
43,13,-0.034,0.146,-0.019,-0.182,0,1.0,-0.031,-0.042,-0.023,-0.037,0.43,1.3
43,14,-0.031,-0.042,-0.023,-0.037,0,1.0,-0.032,-0.231,-0.024,0.108,0.43,1.3
43,15,-0.032,-0.231,-0.024,0.108,0,1.0,-0.036,-0.419,-0.021,0.253,0.43,1.3
43,16,-0.036,-0.419,-0.021,0.253,0,1.0,-0.045,-0.608,-0.016,0.398,0.43,1.3
43,17,-0.045,-0.608,-0.016,0.398,1,1.0,-0.057,-0.419,-0.008,0.247,0.43,1.3
43,18,-0.057,-0.419,-0.008,0.247,0,1.0,-0.065,-0.607,-0.004,0.394,0.43,1.3
43,19,-0.065,-0.607,-0.004,0.394,0,1.0,-0.078,-0.796,0.004,0.541,0.43,1.3
43,20,-0.078,-0.796,0.004,0.541,1,1.0,-0.093,-0.607,0.015,0.394,0.43,1.3
43,21,-0.093,-0.607,0.015,0.394,0,1.0,-0.106,-0.796,0.023,0.545,0.43,1.3
43,22,-0.106,-0.796,0.023,0.545,0,1.0,-0.122,-0.985,0.034,0.697,0.43,1.3
43,23,-0.122,-0.985,0.034,0.697,1,1.0,-0.141,-0.797,0.048,0.554,0.43,1.3
43,24,-0.141,-0.797,0.048,0.554,1,1.0,-0.157,-0.608,0.059,0.413,0.43,1.3
43,25,-0.157,-0.608,0.059,0.413,0,1.0,-0.169,-0.797,0.067,0.571,0.43,1.3
43,26,-0.169,-0.797,0.067,0.571,0,1.0,-0.185,-0.986,0.079,0.729,0.43,1.3
43,27,-0.185,-0.986,0.079,0.729,0,1.0,-0.205,-1.175,0.093,0.889,0.43,1.3
43,28,-0.205,-1.175,0.093,0.889,1,1.0,-0.228,-0.987,0.111,0.757,0.43,1.3
43,29,-0.228,-0.987,0.111,0.757,0,1.0,-0.248,-1.177,0.126,0.921,0.43,1.3
43,30,-0.248,-1.177,0.126,0.921,0,1.0,-0.272,-1.366,0.145,1.087,0.43,1.3
43,31,-0.272,-1.366,0.145,1.087,1,1.0,-0.299,-1.178,0.166,0.964,0.43,1.3
43,32,-0.299,-1.178,0.166,0.964,1,1.0,-0.323,-0.991,0.186,0.846,0.43,1.3
