episode,step,s0,s1,s2,s3,a,r,s_0,s_1,s_2,s_3,p0,p1
77,2,0.033,0.006,-0.036,-0.042,1,1.0,0.033,0.21,-0.037,-0.523,0.10640046615729716,0.3173964772630564
77,3,0.033,0.21,-0.037,-0.523,1,1.0,0.037,0.414,-0.047,-1.004,0.10640046615729716,0.3173964772630564
77,4,0.037,0.414,-0.047,-1.004,0,1.0,0.045,0.212,-0.067,-0.565,0.10640046615729716,0.3173964772630564
77,5,0.045,0.212,-0.067,-0.565,1,1.0,0.05,0.416,-0.078,-1.06,0.10640046615729716,0.3173964772630564
77,6,0.05,0.416,-0.078,-1.06,0,1.0,0.058,0.215,-0.1,-0.638,0.10640046615729716,0.3173964772630564
77,7,0.058,0.215,-0.1,-0.638,0,1.0,0.062,0.015,-0.112,-0.227,0.10640046615729716,0.3173964772630564
77,8,0.062,0.015,-0.112,-0.227,0,1.0,0.063,-0.185,-0.117,0.177,0.10640046615729716,0.3173964772630564
77,9,0.063,-0.185,-0.117,0.177,0,1.0,0.059,-0.385,-0.113,0.579,0.10640046615729716,0.3173964772630564
77,10,0.059,-0.385,-0.113,0.579,1,1.0,0.051,-0.18,-0.102,0.062,0.10640046615729716,0.3173964772630564
77,11,0.051,-0.18,-0.102,0.062,0,1.0,0.048,-0.381,-0.101,0.472,0.10640046615729716,0.3173964772630564
77,12,0.048,-0.381,-0.101,0.472,1,1.0,0.04,-0.176,-0.091,-0.039,0.10640046615729716,0.3173964772630564
77,13,0.04,-0.176,-0.091,-0.039,0,1.0,0.036,-0.376,-0.092,0.377,0.10640046615729716,0.3173964772630564
77,14,0.036,-0.376,-0.092,0.377,0,1.0,0.029,-0.577,-0.084,0.792,0.10640046615729716,0.3173964772630564
77,15,0.029,-0.577,-0.084,0.792,1,1.0,0.017,-0.372,-0.069,0.289,0.10640046615729716,0.3173964772630564
77,16,0.017,-0.372,-0.069,0.289,1,1.0,0.01,-0.168,-0.063,-0.207,0.10640046615729716,0.3173964772630564
77,17,0.01,-0.168,-0.063,-0.207,0,1.0,0.007,-0.37,-0.067,0.224,0.10640046615729716,0.3173964772630564
77,18,0.007,-0.37,-0.067,0.224,0,1.0,-0.001,-0.571,-0.062,0.652,0.10640046615729716,0.3173964772630564
77,19,-0.001,-0.571,-0.062,0.652,1,1.0,-0.012,-0.367,-0.049,0.159,0.10640046615729716,0.3173964772630564
77,20,-0.012,-0.367,-0.049,0.159,1,1.0,-0.02,-0.163,-0.046,-0.328,0.10640046615729716,0.3173964772630564
77,21,-0.02,-0.163,-0.046,-0.328,1,1.0,-0.023,0.041,-0.053,-0.814,0.10640046615729716,0.3173964772630564
77,22,-0.023,0.041,-0.053,-0.814,1,1.0,-0.022,0.245,-0.069,-1.303,0.10640046615729716,0.3173964772630564
77,23,-0.022,0.245,-0.069,-1.303,0,1.0,-0.017,0.044,-0.095,-0.875,0.10640046615729716,0.3173964772630564
77,24,-0.017,0.044,-0.095,-0.875,0,1.0,-0.016,-0.157,-0.113,-0.461,0.10640046615729716,0.3173964772630564
77,25,-0.016,-0.157,-0.113,-0.461,1,1.0,-0.019,0.048,-0.122,-0.977,0.10640046615729716,0.3173964772630564
77,26,-0.019,0.048,-0.122,-0.977,0,1.0,-0.018,-0.152,-0.141,-0.578,0.10640046615729716,0.3173964772630564
77,27,-0.018,-0.152,-0.141,-0.578,0,1.0,-0.021,-0.351,-0.153,-0.191,0.10640046615729716,0.3173964772630564
77,28,-0.021,-0.351,-0.153,-0.191,1,1.0,-0.028,-0.145,-0.157,-0.724,0.10640046615729716,0.3173964772630564
77,29,-0.028,-0.145,-0.157,-0.724,0,1.0,-0.031,-0.344,-0.171,-0.344,0.10640046615729716,0.3173964772630564
77,30,-0.031,-0.344,-0.171,-0.344,1,1.0,-0.038,-0.138,-0.178,-0.885,0.10640046615729716,0.3173964772630564
77,31,-0.038,-0.138,-0.178,-0.885,0,1.0,-0.041,-0.336,-0.196,-0.518,0.10640046615729716,0.3173964772630564
77,32,-0.041,-0.336,-0.196,-0.518,1,1.0,-0.048,-0.13,-0.206,-1.068,0.10640046615729716,0.3173964772630564
77,33,-0.048,-0.13,-0.206,-1.068,0,1.0,-0.05,-0.328,-0.228,-0.717,0.10640046615729716,0.3173964772630564
78,0,-0.008,0.042,0.002,0.034,1,1.0,-0.007,0.252,0.002,-0.594,0.09566137121398946,0.23179473040518203
78,1,-0.007,0.252,0.002,-0.594,0,1.0,-0.002,0.041,-0.009,0.037,0.09566137121398946,0.23179473040518203
78,2,-0.002,0.041,-0.009,0.037,0,1.0,-0.001,-0.169,-0.009,0.66,0.09566137121398946,0.23179473040518203
78,3,-0.001,-0.169,-0.009,0.66,1,1.0,-0.005,0.042,0.005,0.024,0.09566137121398946,0.23179473040518203
78,4,-0.005,0.042,0.005,0.024,1,1.0,-0.004,0.252,0.005,-0.602,0.09566137121398946,0.23179473040518203
78,5,-0.004,0.252,0.005,-0.602,0,1.0,0.001,0.042,-0.007,0.031,0.09566137121398946,0.23179473040518203
78,6,0.001,0.042,-0.007,0.031,1,1.0,0.002,0.252,-0.006,-0.603,0.09566137121398946,0.23179473040518203
78,7,0.002,0.252,-0.006,-0.603,0,1.0,0.007,0.042,-0.018,0.022,0.09566137121398946,0.23179473040518203
78,8,0.007,0.042,-0.018,0.022,1,1.0,0.008,0.253,-0.018,-0.62,0.09566137121398946,0.23179473040518203
78,9,0.008,0.253,-0.018,-0.62,0,1.0,0.013,0.043,-0.03,-0.003,0.09566137121398946,0.23179473040518203
78,10,0.013,0.043,-0.03,-0.003,0,1.0,0.014,-0.166,-0.031,0.605,0.09566137121398946,0.23179473040518203
78,11,0.014,-0.166,-0.031,0.605,1,1.0,0.01,0.045,-0.018,-0.044,0.09566137121398946,0.23179473040518203
78,12,0.01,0.045,-0.018,-0.044,1,1.0,0.011,0.256,-0.019,-0.686,0.09566137121398946,0.23179473040518203
78,13,0.011,0.256,-0.019,-0.686,0,1.0,0.016,0.046,-0.033,-0.07,0.09566137121398946,0.23179473040518203
78,14,0.016,0.046,-0.033,-0.07,0,1.0,0.017,-0.163,-0.034,0.537,0.09566137121398946,0.23179473040518203
78,15,0.017,-0.163,-0.034,0.537,1,1.0,0.014,0.048,-0.024,-0.116,0.09566137121398946,0.23179473040518203
78,16,0.014,0.048,-0.024,-0.116,0,1.0,0.015,-0.161,-0.026,0.498,0.09566137121398946,0.23179473040518203
78,17,0.015,-0.161,-0.026,0.498,0,1.0,0.012,-0.371,-0.016,1.109,0.09566137121398946,0.23179473040518203
78,18,0.012,-0.371,-0.016,1.109,1,1.0,0.004,-0.16,0.006,0.469,0.09566137121398946,0.23179473040518203
78,19,0.004,-0.16,0.006,0.469,0,1.0,0.001,-0.371,0.016,1.102,0.09566137121398946,0.23179473040518203
78,20,0.001,-0.371,0.016,1.102,1,1.0,-0.006,-0.161,0.038,0.484,0.09566137121398946,0.23179473040518203
78,21,-0.006,-0.161,0.038,0.484,0,1.0,-0.009,-0.372,0.047,1.138,0.09566137121398946,0.23179473040518203
78,22,-0.009,-0.372,0.047,1.138,1,1.0,-0.017,-0.163,0.07,0.541,0.09566137121398946,0.23179473040518203
78,23,-0.017,-0.163,0.07,0.541,0,1.0,-0.02,-0.376,0.081,1.216,0.09566137121398946,0.23179473040518203
78,24,-0.02,-0.376,0.081,1.216,1,1.0,-0.028,-0.168,0.105,0.644,0.09566137121398946,0.23179473040518203
78,25,-0.028,-0.168,0.105,0.644,0,1.0,-0.031,-0.381,0.118,1.34,0.09566137121398946,0.23179473040518203
78,26,-0.031,-0.381,0.118,1.34,1,1.0,-0.039,-0.175,0.145,0.795,0.09566137121398946,0.23179473040518203
78,27,-0.039,-0.175,0.145,0.795,0,1.0,-0.042,-0.389,0.161,1.514,0.09566137121398946,0.23179473040518203
78,28,-0.042,-0.389,0.161,1.514,1,1.0,-0.05,-0.183,0.191,1.001,0.09566137121398946,0.23179473040518203
78,29,-0.05,-0.183,0.191,1.001,1,1.0,-0.054,0.02,0.211,0.513,0.09566137121398946,0.23179473040518203
79,0,0.042,-0.043,0.042,-0.046,0,1.0,0.041,-0.236,0.041,0.203,0.1768018230473693,0.6492383504943047
79,1,0.041,-0.236,0.041,0.203,1,1.0,0.036,-0.044,0.045,-0.025,0.1768018230473693,0.6492383504943047
79,2,0.036,-0.044,0.045,-0.025,0,1.0,0.036,-0.237,0.045,0.225,0.1768018230473693,0.6492383504943047
79,3,0.036,-0.237,0.045,0.225,1,1.0,0.031,-0.045,0.049,-0.002,0.1768018230473693,0.6492383504943047
79,4,0.031,-0.045,0.049,-0.002,0,1.0,0.03,-0.238,0.049,0.25,0.1768018230473693,0.6492383504943047
79,5,0.03,-0.238,0.049,0.25,1,1.0,0.025,-0.046,0.054,0.024,0.1768018230473693,0.6492383504943047
79,6,0.025,-0.046,0.054,0.024,1,1.0,0.024,0.146,0.055,-0.201,0.1768018230473693,0.6492383504943047
79,7,0.024,0.146,0.055,-0.201,0,1.0,0.027,-0.047,0.051,0.052,0.1768018230473693,0.6492383504943047
79,8,0.027,-0.047,0.051,0.052,1,1.0,0.026,0.145,0.052,-0.173,0.1768018230473693,0.6492383504943047
79,9,0.026,0.145,0.052,-0.173,0,1.0,0.029,-0.048,0.048,0.078,0.1768018230473693,0.6492383504943047
79,10,0.029,-0.048,0.048,0.078,1,1.0,0.028,0.144,0.05,-0.148,0.1768018230473693,0.6492383504943047
79,11,0.028,0.144,0.05,-0.148,1,1.0,0.031,0.336,0.047,-0.373,0.1768018230473693,0.6492383504943047
79,12,0.031,0.336,0.047,-0.373,0,1.0,0.038,0.142,0.04,-0.123,0.1768018230473693,0.6492383504943047
79,13,0.038,0.142,0.04,-0.123,0,1.0,0.041,-0.051,0.037,0.126,0.1768018230473693,0.6492383504943047
79,14,0.041,-0.051,0.037,0.126,1,1.0,0.04,0.142,0.04,-0.103,0.1768018230473693,0.6492383504943047
79,15,0.04,0.142,0.04,-0.103,0,1.0,0.042,-0.052,0.038,0.146,0.1768018230473693,0.6492383504943047
79,16,0.042,-0.052,0.038,0.146,0,1.0,0.041,-0.245,0.041,0.394,0.1768018230473693,0.6492383504943047
79,17,0.041,-0.245,0.041,0.394,0,1.0,0.036,-0.438,0.048,0.643,0.1768018230473693,0.6492383504943047
79,18,0.036,-0.438,0.048,0.643,1,1.0,0.028,-0.246,0.061,0.417,0.1768018230473693,0.6492383504943047
79,19,0.028,-0.246,0.061,0.417,0,1.0,0.023,-0.439,0.07,0.671,0.1768018230473693,0.6492383504943047
79,20,0.023,-0.439,0.07,0.671,0,1.0,0.014,-0.632,0.083,0.927,0.1768018230473693,0.6492383504943047
79,21,0.014,-0.632,0.083,0.927,0,1.0,0.001,-0.826,0.102,1.186,0.1768018230473693,0.6492383504943047
79,22,0.001,-0.826,0.102,1.186,0,1.0,-0.015,-1.019,0.125,1.449,0.1768018230473693,0.6492383504943047
79,23,-0.015,-1.019,0.125,1.449,1,1.0,-0.036,-0.828,0.154,1.244,0.1768018230473693,0.6492383504943047
79,24,-0.036,-0.828,0.154,1.244,0,1.0,-0.052,-1.022,0.179,1.519,0.1768018230473693,0.6492383504943047
79,25,-0.052,-1.022,0.179,1.519,0,1.0,-0.073,-1.216,0.21,1.798,0.1768018230473693,0.6492383504943047
80,0,0.024,-0.048,-0.046,0.009,0,1.0,0.023,-0.242,-0.046,0.282,0.077800491974935,0.5006250071926374
80,1,0.023,-0.242,-0.046,0.282,0,1.0,0.018,-0.437,-0.04,0.555,0.077800491974935,0.5006250071926374
80,2,0.018,-0.437,-0.04,0.555,1,1.0,0.009,-0.241,-0.029,0.256,0.077800491974935,0.5006250071926374
80,3,0.009,-0.241,-0.029,0.256,1,1.0,0.004,-0.046,-0.024,-0.041,0.077800491974935,0.5006250071926374
80,4,0.004,-0.046,-0.024,-0.041,0,1.0,0.003,-0.24,-0.025,0.239,0.077800491974935,0.5006250071926374
80,5,0.003,-0.24,-0.025,0.239,1,1.0,-0.001,-0.045,-0.02,-0.056,0.077800491974935,0.5006250071926374
80,6,-0.001,-0.045,-0.02,-0.056,0,1.0,-0.002,-0.24,-0.021,0.225,0.077800491974935,0.5006250071926374
80,7,-0.002,-0.24,-0.021,0.225,0,1.0,-0.007,-0.434,-0.017,0.506,0.077800491974935,0.5006250071926374
80,8,-0.007,-0.434,-0.017,0.506,1,1.0,-0.016,-0.239,-0.007,0.213,0.077800491974935,0.5006250071926374
80,9,-0.016,-0.239,-0.007,0.213,0,1.0,-0.021,-0.434,-0.003,0.498,0.077800491974935,0.5006250071926374
80,10,-0.021,-0.434,-0.003,0.498,1,1.0,-0.029,-0.239,0.007,0.21,0.077800491974935,0.5006250071926374
80,11,-0.029,-0.239,0.007,0.21,1,1.0,-0.034,-0.044,0.012,-0.075,0.077800491974935,0.5006250071926374
80,12,-0.034,-0.044,0.012,-0.075,1,1.0,-0.035,0.15,0.01,-0.359,0.077800491974935,0.5006250071926374
80,13,-0.035,0.15,0.01,-0.359,1,1.0,-0.032,0.345,0.003,-0.644,0.077800491974935,0.5006250071926374
80,14,-0.032,0.345,0.003,-0.644,1,1.0,-0.025,0.54,-0.01,-0.931,0.077800491974935,0.5006250071926374
80,15,-0.025,0.54,-0.01,-0.931,0,1.0,-0.014,0.345,-0.029,-0.646,0.077800491974935,0.5006250071926374
80,16,-0.014,0.345,-0.029,-0.646,0,1.0,-0.007,0.151,-0.042,-0.367,0.077800491974935,0.5006250071926374
80,17,-0.007,0.151,-0.042,-0.367,0,1.0,-0.004,-0.044,-0.049,-0.093,0.077800491974935,0.5006250071926374
80,18,-0.004,-0.044,-0.049,-0.093,0,1.0,-0.005,-0.238,-0.051,0.179,0.077800491974935,0.5006250071926374
80,19,-0.005,-0.238,-0.051,0.179,0,1.0,-0.01,-0.432,-0.047,0.451,0.077800491974935,0.5006250071926374
80,20,-0.01,-0.432,-0.047,0.451,1,1.0,-0.019,-0.236,-0.038,0.149,0.077800491974935,0.5006250071926374
80,21,-0.019,-0.236,-0.038,0.149,1,1.0,-0.023,-0.041,-0.035,-0.15,0.077800491974935,0.5006250071926374
80,22,-0.023,-0.041,-0.035,-0.15,0,1.0,-0.024,-0.235,-0.038,0.126,0.077800491974935,0.5006250071926374
80,23,-0.024,-0.235,-0.038,0.126,1,1.0,-0.029,-0.04,-0.036,-0.173,0.077800491974935,0.5006250071926374
80,24,-0.029,-0.04,-0.036,-0.173,1,1.0,-0.03,0.155,-0.039,-0.472,0.077800491974935,0.5006250071926374
80,25,-0.03,0.155,-0.039,-0.472,0,1.0,-0.027,-0.039,-0.049,-0.196,0.077800491974935,0.5006250071926374
80,26,-0.027,-0.039,-0.049,-0.196,0,1.0,-0.027,-0.233,-0.052,0.076,0.077800491974935,0.5006250071926374
80,27,-0.027,-0.233,-0.052,0.076,0,1.0,-0.032,-0.427,-0.051,0.347,0.077800491974935,0.5006250071926374
80,28,-0.032,-0.427,-0.051,0.347,0,1.0,-0.041,-0.621,-0.044,0.618,0.077800491974935,0.5006250071926374
80,29,-0.041,-0.621,-0.044,0.618,0,1.0,-0.053,-0.816,-0.032,0.892,0.077800491974935,0.5006250071926374
80,30,-0.053,-0.816,-0.032,0.892,0,1.0,-0.069,-1.01,-0.014,1.17,0.077800491974935,0.5006250071926374
80,31,-0.069,-1.01,-0.014,1.17,0,1.0,-0.089,-1.205,0.01,1.453,0.077800491974935,0.5006250071926374
80,32,-0.089,-1.205,0.01,1.453,1,1.0,-0.114,-1.01,0.039,1.169,0.077800491974935,0.5006250071926374
80,33,-0.114,-1.01,0.039,1.169,0,1.0,-0.134,-1.205,0.062,1.468,0.077800491974935,0.5006250071926374
80,34,-0.134,-1.205,0.062,1.468,0,1.0,-0.158,-1.401,0.091,1.774,0.077800491974935,0.5006250071926374
80,35,-0.158,-1.401,0.091,1.774,0,1.0,-0.186,-1.597,0.127,2.088,0.077800491974935,0.5006250071926374
80,36,-0.186,-1.597,0.127,2.088,0,1.0,-0.218,-1.793,0.169,2.412,0.077800491974935,0.5006250071926374
80,37,-0.218,-1.793,0.169,2.412,1,1.0,-0.254,-1.599,0.217,2.179,0.077800491974935,0.5006250071926374
81,0,-0.007,-0.029,0.041,0.011,0,1.0,-0.007,-0.219,0.041,0.188,0.18252921522122037,0.9173053506774501
81,1,-0.007,-0.219,0.041,0.188,1,1.0,-0.012,-0.03,0.045,0.026,0.18252921522122037,0.9173053506774501
81,2,-0.012,-0.03,0.045,0.026,1,1.0,-0.012,0.16,0.046,-0.135,0.18252921522122037,0.9173053506774501
81,3,-0.012,0.16,0.046,-0.135,0,1.0,-0.009,-0.03,0.043,0.043,0.18252921522122037,0.9173053506774501
81,4,-0.009,-0.03,0.043,0.043,1,1.0,-0.01,0.159,0.044,-0.119,0.18252921522122037,0.9173053506774501
81,5,-0.01,0.159,0.044,-0.119,0,1.0,-0.006,-0.031,0.041,0.059,0.18252921522122037,0.9173053506774501
81,6,-0.006,-0.031,0.041,0.059,0,1.0,-0.007,-0.221,0.043,0.236,0.18252921522122037,0.9173053506774501
81,7,-0.007,-0.221,0.043,0.236,1,1.0,-0.011,-0.032,0.047,0.074,0.18252921522122037,0.9173053506774501
81,8,-0.011,-0.032,0.047,0.074,0,1.0,-0.012,-0.222,0.049,0.252,0.18252921522122037,0.9173053506774501
81,9,-0.012,-0.222,0.049,0.252,1,1.0,-0.016,-0.032,0.054,0.092,0.18252921522122037,0.9173053506774501
81,10,-0.016,-0.032,0.054,0.092,0,1.0,-0.017,-0.222,0.056,0.271,0.18252921522122037,0.9173053506774501
81,11,-0.017,-0.222,0.056,0.271,1,1.0,-0.022,-0.033,0.061,0.112,0.18252921522122037,0.9173053506774501
81,12,-0.022,-0.033,0.061,0.112,0,1.0,-0.022,-0.223,0.063,0.292,0.18252921522122037,0.9173053506774501
81,13,-0.022,-0.223,0.063,0.292,1,1.0,-0.027,-0.034,0.069,0.135,0.18252921522122037,0.9173053506774501
81,14,-0.027,-0.034,0.069,0.135,0,1.0,-0.027,-0.224,0.072,0.316,0.18252921522122037,0.9173053506774501
81,15,-0.027,-0.224,0.072,0.316,1,1.0,-0.032,-0.036,0.078,0.16,0.18252921522122037,0.9173053506774501
81,16,-0.032,-0.036,0.078,0.16,0,1.0,-0.033,-0.226,0.081,0.344,0.18252921522122037,0.9173053506774501
81,17,-0.033,-0.226,0.081,0.344,1,1.0,-0.037,-0.037,0.088,0.19,0.18252921522122037,0.9173053506774501
81,18,-0.037,-0.037,0.088,0.19,1,1.0,-0.038,0.152,0.092,0.037,0.18252921522122037,0.9173053506774501
81,19,-0.038,0.152,0.092,0.037,1,1.0,-0.035,0.341,0.093,-0.115,0.18252921522122037,0.9173053506774501
81,20,-0.035,0.341,0.093,-0.115,1,1.0,-0.028,0.529,0.091,-0.267,0.18252921522122037,0.9173053506774501
81,21,-0.028,0.529,0.091,-0.267,0,1.0,-0.017,0.339,0.085,-0.082,0.18252921522122037,0.9173053506774501
81,22,-0.017,0.339,0.085,-0.082,0,1.0,-0.011,0.149,0.084,0.103,0.18252921522122037,0.9173053506774501
81,23,-0.011,0.149,0.084,0.103,1,1.0,-0.008,0.338,0.086,-0.051,0.18252921522122037,0.9173053506774501
81,24,-0.008,0.338,0.086,-0.051,1,1.0,-0.001,0.526,0.085,-0.204,0.18252921522122037,0.9173053506774501
81,25,-0.001,0.526,0.085,-0.204,1,1.0,0.01,0.715,0.081,-0.358,0.18252921522122037,0.9173053506774501
81,26,0.01,0.715,0.081,-0.358,1,1.0,0.024,0.904,0.073,-0.512,0.18252921522122037,0.9173053506774501
81,27,0.024,0.904,0.073,-0.512,0,1.0,0.042,0.714,0.063,-0.33,0.18252921522122037,0.9173053506774501
81,28,0.042,0.714,0.063,-0.33,0,1.0,0.056,0.524,0.057,-0.149,0.18252921522122037,0.9173053506774501
81,29,0.056,0.524,0.057,-0.149,1,1.0,0.067,0.713,0.054,-0.308,0.18252921522122037,0.9173053506774501
81,30,0.067,0.713,0.054,-0.308,0,1.0,0.081,0.523,0.047,-0.129,0.18252921522122037,0.9173053506774501
81,31,0.081,0.523,0.047,-0.129,0,1.0,0.091,0.333,0.045,0.05,0.18252921522122037,0.9173053506774501
81,32,0.091,0.333,0.045,0.05,1,1.0,0.098,0.522,0.046,-0.112,0.18252921522122037,0.9173053506774501
81,33,0.098,0.522,0.046,-0.112,0,1.0,0.109,0.332,0.044,0.066,0.18252921522122037,0.9173053506774501
81,34,0.109,0.332,0.044,0.066,1,1.0,0.115,0.521,0.045,-0.095,0.18252921522122037,0.9173053506774501
81,35,0.115,0.521,0.045,-0.095,1,1.0,0.126,0.711,0.043,-0.257,0.18252921522122037,0.9173053506774501
81,36,0.126,0.711,0.043,-0.257,0,1.0,0.14,0.521,0.038,-0.079,0.18252921522122037,0.9173053506774501
81,37,0.14,0.521,0.038,-0.079,0,1.0,0.15,0.331,0.036,0.097,0.18252921522122037,0.9173053506774501
81,38,0.15,0.331,0.036,0.097,1,1.0,0.157,0.52,0.038,-0.066,0.18252921522122037,0.9173053506774501
81,39,0.157,0.52,0.038,-0.066,0,1.0,0.167,0.33,0.037,0.111,0.18252921522122037,0.9173053506774501
81,40,0.167,0.33,0.037,0.111,0,1.0,0.174,0.14,0.039,0.287,0.18252921522122037,0.9173053506774501
81,41,0.174,0.14,0.039,0.287,0,1.0,0.177,-0.049,0.045,0.464,0.18252921522122037,0.9173053506774501
81,42,0.177,-0.049,0.045,0.464,1,1.0,0.176,0.14,0.054,0.303,0.18252921522122037,0.9173053506774501
81,43,0.176,0.14,0.054,0.303,1,1.0,0.179,0.329,0.06,0.143,0.18252921522122037,0.9173053506774501
81,44,0.179,0.329,0.06,0.143,0,1.0,0.185,0.139,0.063,0.324,0.18252921522122037,0.9173053506774501
81,45,0.185,0.139,0.063,0.324,1,1.0,0.188,0.328,0.07,0.166,0.18252921522122037,0.9173053506774501
81,46,0.188,0.328,0.07,0.166,1,1.0,0.194,0.517,0.073,0.009,0.18252921522122037,0.9173053506774501
81,47,0.194,0.517,0.073,0.009,0,1.0,0.205,0.327,0.073,0.192,0.18252921522122037,0.9173053506774501
81,48,0.205,0.327,0.073,0.192,0,1.0,0.211,0.137,0.077,0.374,0.18252921522122037,0.9173053506774501
81,49,0.211,0.137,0.077,0.374,1,1.0,0.214,0.325,0.084,0.219,0.18252921522122037,0.9173053506774501
81,50,0.214,0.325,0.084,0.219,0,1.0,0.221,0.135,0.089,0.404,0.18252921522122037,0.9173053506774501
81,51,0.221,0.135,0.089,0.404,0,1.0,0.223,-0.055,0.097,0.589,0.18252921522122037,0.9173053506774501
81,52,0.223,-0.055,0.097,0.589,0,1.0,0.222,-0.245,0.109,0.775,0.18252921522122037,0.9173053506774501
81,53,0.222,-0.245,0.109,0.775,1,1.0,0.217,-0.057,0.124,0.626,0.18252921522122037,0.9173053506774501
81,54,0.217,-0.057,0.124,0.626,1,1.0,0.216,0.132,0.137,0.481,0.18252921522122037,0.9173053506774501
81,55,0.216,0.132,0.137,0.481,1,1.0,0.219,0.32,0.146,0.338,0.18252921522122037,0.9173053506774501
81,56,0.219,0.32,0.146,0.338,0,1.0,0.225,0.13,0.153,0.532,0.18252921522122037,0.9173053506774501
81,57,0.225,0.13,0.153,0.532,1,1.0,0.228,0.318,0.164,0.392,0.18252921522122037,0.9173053506774501
81,58,0.228,0.318,0.164,0.392,1,1.0,0.234,0.506,0.171,0.255,0.18252921522122037,0.9173053506774501
81,59,0.234,0.506,0.171,0.255,1,1.0,0.244,0.694,0.177,0.12,0.18252921522122037,0.9173053506774501
81,60,0.244,0.694,0.177,0.12,1,1.0,0.258,0.881,0.179,-0.015,0.18252921522122037,0.9173053506774501
81,61,0.258,0.881,0.179,-0.015,1,1.0,0.276,1.069,0.179,-0.149,0.18252921522122037,0.9173053506774501
81,62,0.276,1.069,0.179,-0.149,0,1.0,0.297,0.879,0.176,0.05,0.18252921522122037,0.9173053506774501
81,63,0.297,0.879,0.176,0.05,1,1.0,0.315,1.066,0.177,-0.084,0.18252921522122037,0.9173053506774501
81,64,0.315,1.066,0.177,-0.084,1,1.0,0.336,1.254,0.175,-0.219,0.18252921522122037,0.9173053506774501
81,65,0.336,1.254,0.175,-0.219,0,1.0,0.361,1.064,0.171,-0.021,0.18252921522122037,0.9173053506774501
81,66,0.361,1.064,0.171,-0.021,0,1.0,0.382,0.873,0.17,0.177,0.18252921522122037,0.9173053506774501
81,67,0.382,0.873,0.17,0.177,0,1.0,0.4,0.682,0.174,0.375,0.18252921522122037,0.9173053506774501
81,68,0.4,0.682,0.174,0.375,1,1.0,0.413,0.87,0.181,0.24,0.18252921522122037,0.9173053506774501
81,69,0.413,0.87,0.181,0.24,1,1.0,0.431,1.058,0.186,0.106,0.18252921522122037,0.9173053506774501
81,70,0.431,1.058,0.186,0.106,0,1.0,0.452,0.867,0.188,0.306,0.18252921522122037,0.9173053506774501
81,71,0.452,0.867,0.188,0.306,1,1.0,0.469,1.055,0.194,0.174,0.18252921522122037,0.9173053506774501
81,72,0.469,1.055,0.194,0.174,0,1.0,0.49,0.864,0.198,0.375,0.18252921522122037,0.9173053506774501
81,73,0.49,0.864,0.198,0.375,1,1.0,0.508,1.052,0.205,0.245,0.18252921522122037,0.9173053506774501
81,74,0.508,1.052,0.205,0.245,1,1.0,0.529,1.239,0.21,0.117,0.18252921522122037,0.9173053506774501
82,0,0.05,0.035,-0.028,0.048,1,1.0,0.05,0.238,-0.027,-0.408,0.09378641420078031,0.3292040486028946
82,1,0.05,0.238,-0.027,-0.408,0,1.0,0.055,0.037,-0.035,0.022,0.09378641420078031,0.3292040486028946
82,2,0.055,0.037,-0.035,0.022,1,1.0,0.056,0.239,-0.035,-0.438,0.09378641420078031,0.3292040486028946
82,3,0.056,0.239,-0.035,-0.438,1,1.0,0.061,0.442,-0.044,-0.896,0.09378641420078031,0.3292040486028946
82,4,0.061,0.442,-0.044,-0.896,0,1.0,0.07,0.241,-0.062,-0.475,0.09378641420078031,0.3292040486028946
82,5,0.07,0.241,-0.062,-0.475,0,1.0,0.074,0.04,-0.071,-0.063,0.09378641420078031,0.3292040486028946
82,6,0.074,0.04,-0.071,-0.063,0,1.0,0.075,-0.16,-0.072,0.344,0.09378641420078031,0.3292040486028946
82,7,0.075,-0.16,-0.072,0.344,0,1.0,0.072,-0.36,-0.066,0.751,0.09378641420078031,0.3292040486028946
82,8,0.072,-0.36,-0.066,0.751,1,1.0,0.065,-0.157,-0.051,0.278,0.09378641420078031,0.3292040486028946
82,9,0.065,-0.157,-0.051,0.278,0,1.0,0.062,-0.358,-0.045,0.696,0.09378641420078031,0.3292040486028946
82,10,0.062,-0.358,-0.045,0.696,0,1.0,0.055,-0.559,-0.031,1.117,0.09378641420078031,0.3292040486028946
82,11,0.055,-0.559,-0.031,1.117,0,1.0,0.043,-0.76,-0.009,1.544,0.09378641420078031,0.3292040486028946
82,12,0.043,-0.76,-0.009,1.544,1,1.0,0.028,-0.558,0.022,1.098,0.09378641420078031,0.3292040486028946
82,13,0.028,-0.558,0.022,1.098,0,1.0,0.017,-0.76,0.044,1.551,0.09378641420078031,0.3292040486028946
82,14,0.017,-0.76,0.044,1.551,0,1.0,0.002,-0.963,0.075,2.014,0.09378641420078031,0.3292040486028946
82,15,0.002,-0.963,0.075,2.014,0,1.0,-0.017,-1.166,0.115,2.49,0.09378641420078031,0.3292040486028946
82,16,-0.017,-1.166,0.115,2.49,0,1.0,-0.041,-1.369,0.165,2.982,0.09378641420078031,0.3292040486028946
82,17,-0.041,-1.369,0.165,2.982,0,1.0,-0.068,-1.573,0.225,3.493,0.09378641420078031,0.3292040486028946
83,0,-0.018,-0.046,0.013,-0.019,1,1.0,-0.019,0.146,0.013,-0.224,0.386432698550154,0.8914088207818202
